報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
110000076,0,12,良好, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値 良好の範囲 ある,2671
110000076,2,5,良好, , ,全酸価, ,・粘度, , ,粘度 良好,2672
110000076,2,5,良好, , ,全酸価, ,水分, , ,水分 良好,2672
110000076,2,5,良好, , ,IRのデータ, ,・粘度, , ,粘度 良好,2672
110000076,2,5,良好, , ,IRのデータ, ,水分, , ,水分 良好,2672
110000076,3,4,ある, , , , ,潤滑油, , ,潤滑油 粘度 ある,2672
110000076,3,4,ある, , , , ,対象設備, , ,潤滑油 対象設備 ある,2672
110000076,3,4,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,2672
110000506,0,9,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,2814
110000506,0,13,検出する, , ,シビア粒子, , , , ,粒子 検出する,2814
110000506,1,4,進行する, , ,摩耗,ポンプ内部, ,サーボシリンダ内壁, ,軸受の摩耗 進行する,2815
110000506,2,6,進行する, , ,摩耗, , , , ,摩耗 考える,2815
110000506,2,8,増加する, , ,汚染度, , , , ,汚染度 高い,2815
110000506,2,14,発生する,フィルタの目詰まり等, , , , , , ,フィルタの目詰まり等 発生する,2815
110000506,3,7,経過する, ,循環濾過終了後, , , , , ,汚染度 高い,2815
110001163,0,5,発光する, , ,試料油,以上の高温, , , ,試料油 以上の高温 発光する,3506
110001163,1,10,加味する, , , , ,求めた金属成分, , ,濃度 加味する,3507
110001163,1,10,加味する, , , , ,濃度, , ,濃度 検出する,3507
110001163,1,15,発生する, , , , , ,摩耗粒子の形態, ,摩耗粒子 発生する,3507
110001163,1,15,発生する, , , , , ,摩擦面, ,摩擦面 発生する,3507
110001163,4,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,3508
110001163,5,3,検出する, , ,バリウム, , ,バリウムの濃度, ,バリウム 検出する,3508
110001163,5,7,含む, , , ,潤滑油,添加剤, , ,リン 添加剤 含む,3508
110001163,6,5,含む, , , , ,使用油であるFBKタービン, , ,使用油であるFBKタービン 添加剤 含む,3508
110001163,6,5,含む, , , , ,これらの元素, , ,機械部品 使用油であるFBKタービン 含む,3508
110001163,6,5,含む, , , , ,添加剤, , ,リン 添加剤 含む,3508
110001163,7,11,混入する,種油, , , , , , ,バリウム 検出する,3508
110001163,9,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,3509
110001163,9,9,検出する, , ,シリコン系の添加剤, , , , ,さ 検出する,3509
110001163,9,15,検出する, , ,砂, , ,フェログラフィー, ,砂 フィルタ 検出する,3509
110001163,9,15,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,3509
110001163,9,19,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,3509
110001163,9,24,混入する, , ,シリコングリース, ,潤滑油, , ,潤滑油 ある,3509
110001163,11,4,良好, , ,潤滑状態, , , , ,潤滑状態 良好,3510
110001163,11,9,発生する, , , , , ,摩耗粒子異物の切削作用, ,異物の切削作用 発生する,3510
110001163,11,14,発生する,切削粒子金属潤滑部, , , , , , ,切削粒子金属潤滑部 発生する,3510
110001163,11,17,なる, , , , , , ,高温,値 なる,3510
110001163,11,19,発生する, , , , , ,潤滑状態, ,潤滑状態 厳しい,3510
110001163,11,21,混入する, ,フリクションポリマ外部, , ,観察された粒子, , ,観察された粒子 検出する,3510
110001163,12,10,なる, , ,潤滑状態, , , ,フェログラフィーのIs値,Is値がの乗 なる,3510
110001163,13,11,発生する, , ,厳しい凝着摩耗, , , , ,潤滑状態 厳しい,3511
110001163,13,15,ある, , ,高圧・高温の箇所, , , , ,高圧・高温の箇所 疲労摩耗 ある,3511
110001163,14,4,混入する, , ,異物, , , , ,外部 異物 混入する,3511
110001163,14,15,考える, , , ,・切削摩耗摩耗形態の中, , , ,・切削摩耗摩耗形態の中 考える,3511
110001163,15,1,転がる, , ,軸受, , , , ,軸受 ・切削摩耗摩耗形態の中 異物 転がる,3511
110001163,15,8,低下する, , ,軸受の寿命, ,分の程度, , ,寿命 分の程度 低下する,3511
110001163,16,3,なる, , , , , , ,切削摩耗発生の原因,切削摩耗の原因 なる,3512
110001163,16,5,残留する, , ,混入異物, , , , ,異物 残留する,3512
110001163,17,4,押し込める, , ,フリクションポリマ潤滑油, ,高圧下,軸受摺動面, ,タービン油 高圧下 軸受摺動面 押し込める,3513
110001163,17,4,押し込める, , ,フリクションポリマ潤滑油, ,高圧下,軌道面, ,潤滑油 高圧下 軌道面 押し込める,3513
110001163,17,7,混在する, , ,局部的な高温状態, , , , ,局部的な高温状態 フリクションポリマ 混在する,3513
110001163,18,3,なす, , ,高圧高温状態の解消, , , , ,高圧高温状態の解消 潤滑油 なす,3513
110001163,18,5,劣化する, , , , ,潤滑油, , ,潤滑油 ある,3513
110001163,19,4,到達する, , , , ,汚染度物重量汚染粒子数, , ,数汚染度 到達する,3514
110001163,19,4,到達する, , , , ,NAS級, , ,軸受 到達する,3514
110001163,19,4,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,3514
110001163,19,9,上昇する, , ,mg/ml, ,汚染度物重量, , ,mg/ml 上昇する,3514
110001163,19,9,上昇する, , ,当社推奨の管理限界値, ,汚染度物重量, , ,当社推奨の管理限界値 上昇する,3514
110001163,20,2,検出する, , ,亜鉛, , ,濃度, ,亜鉛 検出する,3515
110001163,20,10,検出する, , ,表面, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,3515
110001163,20,10,検出する, , ,表面, , ,茶褐色, ,さ 検出する,3515
110001163,20,10,検出する, , ,金属片, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,3515
110001163,20,10,検出する, , ,金属片, , ,茶褐色, ,金属片 検出する,3515
110001163,20,10,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,3515
110001163,20,10,検出する, , ,鉄錆, , ,茶褐色, ,鉄錆 検出する,3515
110001163,20,10,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,3515
110001163,20,10,検出する, , ,砂, , ,茶褐色, ,砂 検出する,3515
110001163,20,13,高い, , ,汚染度, , , , ,鉄錆 検出する,3515
110001163,20,19,考える, , , , , , ,摩耗,値 考える,3515
110001163,20,19,考える, , , , , , ,スラッジ,値 考える,3515
110001163,20,19,考える, , , , , , ,外部混入異物の影響,摩耗 考える,3515
110001163,21,5,良好, , ,全酸価, ,粘度, , ,粘度 良好,3516
110001163,21,5,良好, , ,全酸価, ,酸化安定度, , ,酸化安定度 良好,3516
110001163,21,5,良好, , ,有機物・有機化合物のデータ, ,粘度, , ,IRのデータ ・粘度 良好,3516
110001163,21,5,良好, , ,有機物・有機化合物のデータ, ,酸化安定度, , ,有機物・有機化合物のデータ 粘度 良好,3516
110001163,22,4,ある, , , , ,潤滑油, , ,有機物・有機化合物のデータ 軸受 ある,3516
110001163,22,4,ある, , , , ,軸受, , ,有機物・有機化合物のデータ 軸受 ある,3516
110001163,22,4,ある, , , , ,継続使用可能な状態, , ,有機物・有機化合物のデータ 潤滑油 ある,3516
110001163,23,4,含む, , , , ,FBKタービン, , ,有機物・有機化合物のデータ FBKタービン 含む,3516
110001163,23,6,検出する,含まれ, ,いないバリウム, , , , ,バリウム 検出する,3516
110001163,25,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,3517
110001163,26,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,3517
110001163,27,4,異なる, , ,初期値, , , , ,混入 異なる,3518
110001163,27,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,3518
110001163,27,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,3518
110001163,32,1,係る, , , , ,汚染, , ,摩耗 係る,3519
110001163,32,7,到達する, , , , ,汚染粒子数, , ,汚染粒子数 高い,3519
110001163,32,7,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,3519
110001163,32,11,上昇する, , ,当社推奨の管理限界値, ,汚染度物重量, , ,当社推奨の管理限界値 上昇する,3519
110001163,34,5,到達する, , , , ,当社推奨の管理限界値のNAS級, , ,当社推奨の管理限界値 上昇する,3520
110001163,35,5,上昇する, , ,当社推奨の管理限界値のmg/ml, , , , ,mg/ml 上昇する,3521
110001163,36,6,発生する, , , , , ,異物の切削作用, ,異物 噛む,3522
110001163,36,12,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,3522
110001163,36,16,なる, , , , , , ,高温,値 なる,3522
110001163,36,18,発生する, , , , , ,潤滑状態, ,潤滑状態 厳しい,3522
110001163,36,21,混入する, ,外部, , , , , ,外部 鉄 混入する,3522
110001163,36,27,検出する, , ,鉄錆, , , , ,さ 検出する,3522
110001163,36,27,検出する, , ,砂, , , , ,さ 検出する,3522
110001163,37,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,3522
110001163,37,11,発生する, , , , , ,異物の切削作用, ,異物 噛む,3522
110001163,37,17,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,3522
110001163,37,21,なる, , , , , , ,高温,値 なる,3522
110001163,37,23,発生する, , , , , ,潤滑状態, ,潤滑状態 厳しい,3522
110001163,37,26,混入する, ,外部, , , , , ,砂 検出する,3522
110001163,37,32,検出する, , ,鉄錆, , , , ,さ 検出する,3522
110001163,37,32,検出する, , ,砂, , , , ,さ 検出する,3522
110001163,38,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,3522
110001163,38,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,3522
110001163,38,11,混入する, ,ppm,鉄, , , , ,鉄 混入する,3522
110001163,38,11,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,3522
110001163,39,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,3522
110001163,39,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,3522
110001163,39,10,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,3522
110001163,39,15,検出する, , ,亜鉛, , , , ,さ 検出する,3522
110001163,39,15,検出する, , ,バリウム, , , , ,さ 検出する,3522
110001174,0,16,満たす, , ,全ての分析項目の値, , , , ,全ての分析項目の値 満たす,3551
110001174,0,29,良好, , , , ,潤滑状態, , ,潤滑状態 良好,3551
110001174,1,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,3552
110001174,2,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,3552
110001174,3,4,異なる, , ,初期値, , , , ,混入 異なる,3553
110001174,3,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,3553
110001174,3,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,3553
110001174,4,12,現れる, , , , ,劣化の兆候, , ,潤滑油 劣化する,3554
110001174,8,1,係る, , , , ,汚染, , ,摩耗 係る,3555
110001174,13,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,3556
110001174,13,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,3556
110001174,14,6,混入する, , , , ,外部からの異物, , ,外部 亜鉛 混入する,3557
110001174,14,11,検出する, , ,リン, , , , ,さ 検出する,3557
110001174,15,6,混入する, , , , ,外部からの異物, , ,外部 亜鉛 混入する,3557
110001174,15,11,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,3557
110001174,15,11,検出する, , ,ナトリウム, , , , ,さ 検出する,3557
110001199,0,5,発光する, , ,試料油,以上の高温, , , ,試料油 以上の高温 発光する,3610
110001199,1,10,加味する, , , , ,求めた金属成分, , ,濃度 加味する,3611
110001199,1,10,加味する, , , , ,濃度, , ,濃度 検出する,3611
110001199,1,15,発生する, , , , , ,摩耗粒子の形態, ,摩耗粒子 発生する,3611
110001199,1,15,発生する, , , , , ,摩擦面, ,摩擦面 発生する,3611
110001199,4,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,3612
110001199,5,5,なる, , , , , , ,高温,値 なる,3613
110001199,5,7,発生する, , , , , ,潤滑状態, ,潤滑状態 厳しい,3613
110001199,6,11,なる, , ,潤滑状態, , , ,フェログラフィーのIs値,Is値がの乗 なる,3613
110001199,7,10,発生する, , , ,高圧・高温の箇所, , , ,箇所 発生する,3614
110001199,8,4,押し込める, , ,フリクションポリマ潤滑油, ,高圧下,軸受摺動面, ,タービン油 高圧下 軸受摺動面 押し込める,3615
110001199,8,4,押し込める, , ,フリクションポリマ潤滑油, ,高圧下,軌道面, ,潤滑油 高圧下 軌道面 押し込める,3615
110001199,8,7,混在する, , ,局部的な高温状態, , , , ,局部的な高温状態 フリクションポリマ 混在する,3615
110001199,9,3,なす, , ,高圧高温状態の解消, , , , ,高圧高温状態の解消 潤滑油 なす,3615
110001199,9,5,劣化する, , , , ,潤滑油, , ,潤滑油 ある,3615
110001199,10,4,良好, , ,汚染粒子数, ,水分, , ,水分 良好,3615
110001199,10,4,良好, , ,汚染度物重量のデータ, ,水分, , ,水分 良好,3615
110001199,11,5,良好, , ,全酸価, ,粘度, , ,粘度 良好,3615
110001199,11,5,良好, , ,全酸価, ,酸化安定度, , ,酸化安定度 良好,3615
110001199,11,5,良好, , ,有機物・有機化合物のデータ, ,粘度, , ,IRのデータ ・粘度 良好,3615
110001199,11,5,良好, , ,有機物・有機化合物のデータ, ,酸化安定度, , ,有機物・有機化合物のデータ 粘度 良好,3615
110001199,12,4,ある, , , , ,潤滑油, , ,有機物・有機化合物のデータ 軸受 ある,3615
110001199,12,4,ある, , , , ,軸受, , ,有機物・有機化合物のデータ 軸受 ある,3615
110001199,12,4,ある, , , , ,継続使用可能な状態, , ,有機物・有機化合物のデータ 潤滑油 ある,3615
110001199,14,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,3616
110001199,15,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,3616
110001199,16,4,異なる, , ,初期値, , , , ,混入 異なる,3617
110001199,16,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,3617
110001199,16,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,3617
110001199,21,1,係る, , , , ,汚染, , ,摩耗 係る,3618
110001199,25,6,なる, , , , , , ,高温,値 なる,3619
110001199,25,12,検出する, , ,フリクションポリマ, , , , ,フリクションポリマ 発生する,3619
110001199,26,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,赤錆 いたこと異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,3619
110001199,26,12,なる, , , , , , ,高温,値 なる,3619
110001199,26,18,検出する, , ,フリクションポリマ, , , , ,フリクションポリマ 発生する,3619
110001199,27,5,混入する, ,外部, , , , , ,フリクションポリマ 検出する,3619
110001199,28,5,発生する, , , ,潤潤滑箇所, , , ,潤潤滑箇所 発生する,3619
110001199,28,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,3619
110001199,28,10,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,3619
110001199,28,13,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,3619
110001201,0,5,発光する, , ,試料油,以上の高温, , , ,試料油 以上の高温 発光する,3620
110001201,1,10,加味する, , , , ,求めた金属成分, , ,濃度 加味する,3621
110001201,1,10,加味する, , , , ,濃度, , ,濃度 検出する,3621
110001201,1,15,発生する, , , , , ,摩耗粒子の形態, ,摩耗粒子 発生する,3621
110001201,1,15,発生する, , , , , ,摩擦面, ,摩擦面 発生する,3621
110001201,4,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,3622
110001201,5,4,良好, , ,潤滑状態, , , , ,潤滑状態 良好,3623
110001201,5,9,発生する, , , , , ,摩耗粒子異物の切削作用, ,異物の切削作用 発生する,3623
110001201,5,14,発生する,切削粒子金属潤滑部, , , , , , ,切削粒子金属潤滑部 発生する,3623
110001201,5,17,なる, , , , , , ,高温,値 なる,3623
110001201,5,19,発生する, , , , , ,潤滑状態, ,潤滑状態 厳しい,3623
110001201,5,21,混入する, ,フリクションポリマ外部, , ,観察された粒子, , ,観察された粒子 検出する,3623
110001201,6,11,なる, , ,潤滑状態, , , ,フェログラフィーのIs値,Is値がの乗 なる,3623
110001201,7,12,発生する, , ,厳しい摩耗形態の凝着摩耗, , ,潤滑部, ,凝着摩耗 発生する,3624
110001201,8,3,発生する, , ,切削摩耗,軸受, , , ,軸受 考える,3625
110001201,8,8,低下する, , ,軸受の寿命, ,分の程度, , ,寿命 分の程度 低下する,3625
110001201,9,3,なる, , , , , , ,切削摩耗発生の原因,切削摩耗の原因 なる,3626
110001201,9,5,残留する, , ,混入異物, , , , ,異物 残留する,3626
110001201,10,4,押し込める, , ,フリクションポリマ潤滑油, ,高圧下,軸受摺動面, ,タービン油 高圧下 軸受摺動面 押し込める,3627
110001201,10,4,押し込める, , ,フリクションポリマ潤滑油, ,高圧下,軌道面, ,潤滑油 高圧下 軌道面 押し込める,3627
110001201,10,7,混在する, , ,局部的な高温状態, , , , ,局部的な高温状態 フリクションポリマ 混在する,3627
110001201,11,3,なす, , ,高圧高温状態の解消, , , , ,高圧高温状態の解消 潤滑油 なす,3627
110001201,11,5,劣化する, , , , ,潤滑油, , ,潤滑油 ある,3627
110001201,12,4,到達する, , , , ,汚染粒子数, , ,汚染粒子数 高い,3628
110001201,12,4,到達する, , , , ,NAS級, , ,軸受 到達する,3628
110001201,12,4,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,3628
110001201,12,9,上昇する, , ,mg/ml, ,汚染度物重量, , ,mg/ml 上昇する,3628
110001201,12,9,上昇する, , ,当社推奨の管理限界値, ,汚染度物重量, , ,当社推奨の管理限界値 上昇する,3628
110001201,13,5,検出する, , ,金属片, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,3629
110001201,13,5,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,3629
110001201,13,5,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,3629
110001201,13,8,高い, , ,汚染度, , , , ,鉄錆 検出する,3629
110001201,13,13,考える, , , , , , ,摩耗,値 考える,3629
110001201,13,13,考える, , , , , , ,外部混入異物の影響,摩耗 考える,3629
110001201,14,5,良好, , ,全酸価, ,粘度, , ,粘度 良好,3629
110001201,14,5,良好, , ,全酸価, ,酸化安定度, , ,酸化安定度 良好,3629
110001201,14,5,良好, , ,有機物・有機化合物のデータ, ,粘度, , ,IRのデータ ・粘度 良好,3629
110001201,14,5,良好, , ,有機物・有機化合物のデータ, ,酸化安定度, , ,有機物・有機化合物のデータ 粘度 良好,3629
110001201,15,4,ある, , , , ,潤滑油, , ,有機物・有機化合物のデータ 軸受 ある,3629
110001201,15,4,ある, , , , ,軸受, , ,有機物・有機化合物のデータ 軸受 ある,3629
110001201,15,4,ある, , , , ,継続使用可能な状態, , ,有機物・有機化合物のデータ 潤滑油 ある,3629
110001201,16,3,噛む, , ,濾過油中の汚染物, , , ,軸受軌道面,軸受軌道面 噛む,3629
110001201,16,5,進行する, , ,摩耗, , , , ,摩耗 亀裂 進行する,3629
110001201,18,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,3630
110001201,19,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,3630
110001201,20,4,異なる, , ,初期値, , , , ,混入 異なる,3631
110001201,20,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,3631
110001201,20,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,3631
110001201,21,12,現れる, , , , ,劣化の兆候, , ,潤滑油 劣化する,3632
110001201,25,1,係る, , , , ,汚染, , ,摩耗 係る,3633
110001201,25,7,到達する, , , , ,汚染粒子数, , ,汚染粒子数 高い,3633
110001201,25,7,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,3633
110001201,25,11,上昇する, , ,当社推奨の管理限界値, ,汚染度物重量, , ,当社推奨の管理限界値 上昇する,3633
110001201,27,5,到達する, , , , ,当社推奨の管理限界値のNAS級, , ,当社推奨の管理限界値 上昇する,3634
110001201,28,5,上昇する, , ,当社推奨の管理限界値のmg/ml, , , , ,mg/ml 上昇する,3635
110001201,29,5,良好, , ,潤滑状態, , , , ,潤滑状態 良好,3636
110001201,29,11,発生する, , , , , ,異物の切削作用, ,異物 噛む,3636
110001201,29,17,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,3636
110001201,29,21,なる, , , , , , ,高温,値 なる,3636
110001201,29,23,発生する, , , , , ,潤滑状態, ,潤滑状態 厳しい,3636
110001201,29,26,混入する, ,外部, , , , , ,外部 鉄 混入する,3636
110001201,29,31,検出する,砂等, , , , , , ,さ 検出する,3636
110001201,30,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,3636
110001201,30,11,良好, , ,潤滑状態, , , , ,潤滑状態 良好,3636
110001201,30,17,発生する, , , , , ,異物の切削作用, ,異物 噛む,3636
110001201,30,23,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,3636
110001201,30,27,なる, , , , , , ,高温,値 なる,3636
110001201,30,29,発生する, , , , , ,潤滑状態, ,潤滑状態 厳しい,3636
110001201,30,32,混入する, ,外部, , , , , ,外部 鉄 混入する,3636
110001201,30,37,検出する,砂等, , , , , , ,さ 検出する,3636
110001201,31,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,3636
110001201,31,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,3636
110001201,32,5,発生する, , , ,潤潤滑箇所, , , ,潤潤滑箇所 発生する,3636
110001201,32,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,3636
110001201,32,15,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,3636
110001201,32,15,混入する, ,外部,錫, , , , ,外部 鉄 混入する,3636
110001201,32,15,混入する, ,外部,油の添加剤成分であるリン, , , , ,油の添加剤成分であるリン 鉄 混入する,3636
110001201,32,15,混入する, ,外部,亜鉛, , , , ,亜鉛 鉄 混入する,3636
110001201,32,21,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,3636
110001201,32,21,検出する, , ,バリウム, , , , ,さ 検出する,3636
110001201,32,21,検出する, , ,ナトリウム, , , , ,さ 検出する,3636
110001201,32,21,検出する, , ,マグネシウム, , , , ,マグネシウム 影響する,3636
110001210,0,5,発光する, , ,試料油,以上の高温, , , ,試料油 以上の高温 発光する,3653
110001210,1,10,加味する, , , , ,求めた金属成分, , ,濃度 加味する,3654
110001210,1,10,加味する, , , , ,濃度, , ,濃度 検出する,3654
110001210,1,15,発生する, , , , , ,摩耗粒子の形態, ,摩耗粒子 発生する,3654
110001210,1,15,発生する, , , , , ,摩擦面, ,摩擦面 発生する,3654
110001210,4,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,3655
110001210,6,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,3656
110001210,6,9,検出する, , ,シリコン系の添加剤, , , , ,さ 検出する,3656
110001210,6,15,検出する, , ,砂, , ,フェログラフィー, ,砂 フィルタ 検出する,3656
110001210,6,15,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,3656
110001210,6,19,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,3656
110001210,6,24,混入する, , ,シリコングリース, ,潤滑油, , ,潤滑油 ある,3656
110001210,8,4,良好, , ,潤滑状態, , , , ,潤滑状態 良好,3657
110001210,8,9,発生する, , , , , ,摩耗粒子異物の切削作用, ,異物の切削作用 発生する,3657
110001210,9,11,なる, , ,潤滑状態, , , ,フェログラフィーのIs値,Is値がの乗 なる,3657
110001210,10,8,発生する, , ,切削摩耗, , , , ,切削摩耗 なる,3658
110001210,11,2,混入する, , ,異物, , , , ,異物 噛む,3658
110001210,11,13,考える,切削摩耗切削摩耗, , , , , , ,摩耗し 考える,3658
110001210,12,2,なる, , , , , , ,切削摩耗発生の原因,切削摩耗の原因 なる,3659
110001210,12,4,残留する, , ,混入異物, , , , ,異物 残留する,3659
110001210,13,4,良好, , ,汚染粒子数, ,水分, , ,水分 良好,3660
110001210,13,4,良好, , ,汚染度物重量のデータ, ,水分, , ,水分 良好,3660
110001210,14,5,良好, , ,全酸価, ,粘度, , ,粘度 良好,3661
110001210,14,5,良好, , ,全酸価, ,酸化安定度, , ,酸化安定度 良好,3661
110001210,14,5,良好, , ,有機物・有機化合物のデータ, ,粘度, , ,IRのデータ ・粘度 良好,3661
110001210,14,5,良好, , ,有機物・有機化合物のデータ, ,酸化安定度, , ,有機物・有機化合物のデータ 粘度 良好,3661
110001210,15,4,ある, , , , ,潤滑油, , ,有機物・有機化合物のデータ 軸受 ある,3661
110001210,15,4,ある, , , , ,軸受, , ,有機物・有機化合物のデータ 軸受 ある,3661
110001210,15,4,ある, , , , ,継続使用可能な状態, , ,有機物・有機化合物のデータ 潤滑油 ある,3661
110001210,17,8,ある, , ,箇所, , , , ,箇所 なる,3662
110001210,18,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,3663
110001210,19,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,3663
110001210,20,4,異なる, , ,初期値, , , , ,混入 異なる,3664
110001210,20,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,3664
110001210,20,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,3664
110001210,21,12,現れる, , , , ,劣化の兆候, , ,潤滑油 劣化する,3665
110001210,25,1,係る, , , , ,汚染, , ,摩耗 係る,3666
110001210,29,5,良好, , ,潤滑状態, , , , ,潤滑状態 良好,3667
110001210,29,11,発生する, , , , , ,異物の切削作用, ,異物 噛む,3667
110001210,29,15,検出する, , ,切削粒子, , , , ,さ 検出する,3667
110001210,30,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,3667
110001210,30,11,良好, , ,潤滑状態, , , , ,潤滑状態 良好,3667
110001210,30,17,発生する, , , , , ,異物の切削作用, ,異物 噛む,3667
110001210,30,21,検出する, , ,切削粒子, , , , ,さ 検出する,3667
110001210,31,5,混入する, ,外部, , , , , ,外部 鉄 混入する,3667
110001210,32,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,3667
110001210,32,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,3667
110001210,32,11,混入する, ,鉄, , , , , ,鉄 検出する,3667
110001210,32,11,混入する, ,錫, , , , , ,鉄 検出する,3667
110001210,32,11,混入する, ,外部, , , , , ,外部 混入する,3667
110001210,32,14,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,3667
110001219,0,5,発光する, , ,試料油,以上の高温, , , ,試料油 以上の高温 発光する,3682
110001219,1,10,加味する, , , , ,求めた金属成分, , ,濃度 加味する,3683
110001219,1,10,加味する, , , , ,濃度, , ,濃度 検出する,3683
110001219,1,15,発生する, , , , , ,摩耗粒子の形態, ,摩耗粒子 発生する,3683
110001219,1,15,発生する, , , , , ,摩擦面, ,摩擦面 発生する,3683
110001219,4,4,混入する, ,外部, , ,観察された粒子, , ,外部 鉄 混入する,3684
110001219,5,11,なる, , ,潤滑状態, , , ,フェログラフィーのIs値,Is値がの乗 なる,3685
110001219,6,5,検出する,摩耗粒子等, , , , , , ,さ 検出する,3685
