報告No.104-6070 ,分析No.104-01939 ,104-01939,回目の初期試験を実施した結果、摩耗は安定していると判断します。これらのことは、前回に比較して、計数汚染度は等級に変化はなく、SOAP／D-SOAPの鉄及びモリブデン濃度に変化がないこと異常摩耗の早期発見パラメータであるフェログラフィーのIs値が、.と良好の範囲にあること以上のことから判断しました。
報告No.109-09136 ,分析No.109-001160 ,113-002903,今回までに回実施してきた分析の結果、摩耗状態に関するパラメータは良好の範囲にあったことから、現時点では減速機の分解点検は必要ないと判断します。定期的な分析年間に回分析を実施し、その分析結果が良好であったことから、今後は年毎に定期的な分析を行い、摩耗推移を監視することを推奨します。は、フェログラフィーおよびSOAP/D-SOAPの結果から総合的に判断した結果、正常な状態にあると考えられます。フェログラフィー【異常摩耗指数：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。前回に比較してIs値は-レベルからレベルに上昇しているものの、正常値です。表の限界値到達予測時間は、減速機におけるIs値の限界値の目安に到達する時間を示しており、直ちに異常となるわけではないことから、参考値として考え、今後も分析による傾向監視を継続することが有用です。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】観察された全ての粒子量は少でした。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、亜鉛・ギヤ、軸受等リン、モリブデン・添加剤アルミニウム・外部混入異物
報告No.109-09136 報告No.111-00728 ,分析No.109-001160 分析No.111-003701 ,111-003701,対象設備は継続使用可能な状態にあると判断します。但し、SOAP-Tによる分析の結果で、軸受の摩耗を促進するカルシウム濃度が比較的高く検出され、更に潤滑油は粘度が低下していました。弊社の研究結果によれば、SOAP-Tで高濃度に検出された場合、メタル材質より若干硬いカルシウムの影響により軸受メタルの摩耗は加速的に進行するため、更油、或いは潤滑油の濾過が必要となります。そのため以下の対策を推奨します。更油ディーゼルエンジン中にSOAP-Tでカルシウムが検出された場合、そのカルシウムは硫酸カルシウムになっていることが知られています。このカルシウムは、いわゆる石膏であり、軸受の軟質金属に食い込んだり、埋め込まれたりして潤滑中に相手材を切削し、結果として軸受寿命が短くなることが弊社の研究結果から判明しています。本試料油は、このカルシウム濃度が比較的高いため軸受メタルの摩耗が促進する可能性が極めて高く、また粘度低下も確認されており、油膜切れなどによる摩耗の発生が懸念されることから、更油を推奨します。定期的な分析摩耗の進行が懸念されるため、今後は定期的に分析を実施し、摩耗の進行状況を確認することを推奨します。フェログラフィーIs値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。今回のIs値はの乗であり、潤滑状態は厳しいと判断できます。摩耗粒子の形態で比較的多く観察された粒子は、潤滑状態が正常な場合に発生する摩耗粒子でした。これらの摩耗粒子が観察された場合、潤滑部で発生している摩耗形態は、正常なマイルド摩耗であることが分かります。Iカップリング発光分光分析供試の潤滑油を分析した結果、検出された金属元素は、SOAP-Tの結果表に示すように、鉄、鉛、銅、ニッケル、リン、亜鉛、カルシウム、バリウム、ナトリウム、モリブデンでした。検出されたこれらの金属元素から発生箇所を推定すると鉄、鉛、銅、錫・エンジン部品ニッケル、リン、亜鉛、カルシウム、ナトリウム・オイル添加剤バリウム、モリブデン・外部混入異物であると思われます。このうち、機械部品が摩耗したと思われる元素はのグループです。カルシウムなどの析出SOAP-Tでカルシウムが.ppm検出されました。この影響については、別紙カルシウムなどの析出をご覧ください。銅を使用した箇所の摩耗・溶出SOAP-Tで銅がppm検出されました。銅の影響については、別紙鉛および銅を使用した箇所の摩耗・溶出を御覧ください。計数汚染度計数汚染度はNAS級以上と汚染されていました。フィルタ表面の異物観察で金属片、鉄錆、砂等が観察されたことから、汚染度が高い要因は、摩耗と外部混入異物の影響と思われます。粒度分布粒度分布は.～.μmの範囲にあり、.μmにピークが確認されました。μm以下の粒子が多いことから、燃焼して発生したすす等が油中粒子の主成分であることが推測できます。粘度粘度は、mm/sと新油値のmm/sに比較して粘度変化率が-％となっており、当社推奨の管理限界値である±％を超えていました。ディーゼルエンジンオイルの粘度低下は、別紙内燃機関における粘度の低下を御覧下さい。
報告No.109-09136 報告No.111-00666 ,分析No.109-001160 分析No.111-003350 ,111-003350,トライボロジーを活用した設備診断法による結果、潤滑油および減速機は継続使用可能な状態にあると判断します。今後も定期的なトライボロジーを活用した設備診断法によるCBMの実施を推奨します。定期的な分析摩耗の進行を監視するため、定期的に分析を実施し、摩耗の進行状況を確認することを推奨します。バックラッシによる評価バックラッシは、歯車をスムーズに無理なく回転させるために必要な歯面間の遊びのことで、歯車が円滑に回転するために必要なものです。バックラッシが少なすぎると潤滑不良や歯車の両歯面が接触して騒音が増大したり、摩耗の原因になったりします。また反対に、広すぎると歯面同士の適切な噛み合いが悪くなり歯車が破損しやすくなることがあります。トライボロジーを活用した設備診断法では、潤滑油中の鉄の濃度分析の結果から歯車の歯面がどの程度摩耗してバックラッシを増加させているかを求めることができることから、ご提供いただいた減速機に関する情報から、使用されているギヤはスパイラルベベルギヤであるとして、歯車をかみ合わせたときの、歯面間の遊びを求めてみました。なお、今回提供して頂いた情報の中で歯幅が不明でしたのでmmと仮定しました。その結果、減速機のギヤ歯面に摩耗が集中していたと仮定した場合、バックラッシの増加量は.μmと推定されました。バックラッシの量は、各機械メーカのノウハウであるため、一律には決まっていませんが、一般には数十μmから数百μmとされており、評価はこの値を参考としましたが、分析結果から求めたバックラッシ増加量は、一般に用いられるバックラッシの範囲に比較して十分に小さい値であることがわかります。ただし、今回求めたバックラッシの増加量は、計算に必要なすべてのパラメータがそろっていない仮定の数値も入っていることから、正確なバックラッシの増加量を計算するためにも、歯幅、油入替後の稼働時間ならびに分解点検後の稼働時間などの情報をお知らせ下さい。計算結果をご報告いたします。フェログラフィー異常摩耗の早期発見パラメータとして摩耗粒子を定量化して評価するフェログラフィーのIs値は、潤滑状態が正常なの乗でした。摩耗粒子の形態で比較的多く観察された粒子は、潤滑状態が正常な場合に発生する摩耗粒子でした。これらの摩耗粒子が観察された場合、潤滑部で発生している摩耗形態は、正常なマイルド摩耗であることが分かります。Iカップリング発光分光分析供試の潤滑油を分析した結果、検出された金属元素は、SOAP-Tの結果表に示すように、鉄、鉛、リン、亜鉛、カルシウム、バリウム、アルミニウム、ナトリウム、モリブデンでした。検出されたこれらの金属元素から発生箇所を推定すると鉄、鉛、亜鉛・ギヤ・軸受等リン、モリブデン・オイル添加剤カルシウム、バリウム、アルミニウム、ナトリウム・外部混入異物であると思われます。このうち、機械部品が摩耗したと思われる元素はのグループです。計数汚染度はやや高い値でした。フィルタ表面の異物観察で金属片、鉄錆、砂等が観察されたことから、汚染度が高い要因は、摩耗と外部混入異物の影響と思われます。外部混入異物は、潤滑油を精密に濾過することで除去でき、そのことで歯車の歯面損傷を予防でき、寿命が大きく延伸化できることから、汚染度の管理を標準化するとともに、今回は濾過により汚染度の回復を図ることを推奨します。粘度、水分、酸価、IRの各データは良好でした。
報告No.109-09136 ,分析No.109-001160 ,113-002901,今回までに回実施してきた分析の結果、摩耗状態に関するパラメータは良好の範囲にあったことから、現時点では減速機の分解点検は必要ないと判断します。定期的な分析年間に回分析を実施し、その分析結果が良好であったことから、今後は年毎に定期的な分析を行い、摩耗推移を監視することを推奨します。は、フェログラフィーおよびSOAP/D-SOAPの結果から総合的に判断した結果、正常な状態にあると考えられます。フェログラフィー【異常摩耗指数：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。前回に比較してIs値は-レベルからレベルに上昇しているものの、正常値です。表の限界値到達予測時間は、減速機におけるIs値の限界値の目安に到達する時間を示しており、直ちに異常となるわけではないことから、参考値として考え、今後も分析による傾向監視を継続することが有用です。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】観察された全ての粒子量は少でした。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、亜鉛・ギヤ、軸受等リン、モリブデン・添加剤カルシウム、アルミニウム・外部混入異物
報告No.109-09094 報告No.112-00124 ,分析No.109-000916 分析No.112-000506 ,112-000506_date121122,対象設備は継続使用可能な状態にあると判断します。但し、ちょう度が低下していたため、以下の対策を推奨します。グリースの交換ちょう度が低下し、グリースが硬化していることが確認されたことから、ギヤ歯面で油膜切れが発生することが懸念されるため、グリースを交換することを推奨します。はフェログラフィーおよびSOAP-Tの結果から総合的に判断した結果、正常な状態にあると考えられます。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から比較的多く観察された粒子は、以下の通りでした。正常な摩耗粒子・潤滑状態が正常なマイルド摩耗により発生。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、アンチモン、ニッケル、錫・ギヤ等リン、カルシウム、アルミニウム、ナトリウム、モリブデン・添加剤、増ちょう剤、外部混入異物グリースの物理的性状滴点、酸価、IRの各データは良好でした。ちょう度ちょう度値と管理基本値に比較して低下し、○○管理下限値であるを超えていることから、硬化していることが分かりました。硬化したグリースを使用した場合、油分の流動性がなくなり、ギヤで良好な油膜が保持されにくくなる可能性があります。≪状態監視とパラメータ≫分析の目的および各分析のパラメータは以下の通りです。特性低下目的：グリースの分析結果から、グリースの物理的性状や劣化傾向などを確認する。酸価JISK赤外線吸収スペクトルJISKちょう度JISK滴点JISK摩耗目的：グリース中の摩耗粒子を分析する事により、回転・摺動部の潤滑状態、摩耗劣化の程度、余寿命などを解析する。摩耗診断電子顕微鏡観察JISKX線マイクロアナリシス油中金属濃度JISK≪分析結果≫特性低下酸価：良好酸価mgKOH/gは管理基本値の.mgKOH/gに比較し高くはあるものの、有機物・有機化合物試験の結果で油劣化の兆候を示すカルボン酸の吸収が見られないことから問題は無いと判断します。赤外線吸収スペクトル：良好ちょう度：要処置ちょう度値はと○○管理下限値であるを超えていました。滴点：良好滴点はと管理基本値のに比較し大きな変化はないことから、問題は無いと判断します。摩耗摩耗診断：良好摩耗診断の結果、潤滑状態が正常な場合に発生する摩耗粒子が比較的多く観察されました。電子顕微鏡観察・X線マイクロアナリシス：今回は実施していません。油中金属濃度：良好油中金属濃度の結果、摩耗により発生する鉄、鉛、アンチモン、ニッケル、錫、油の添加剤成分や増ちょう剤等であるリン、カルシウム、アルミニウム、ナトリウム、モリブデンが検出されたものの、良好と判断します。
報告No.109-09136 報告No.113-00064 ,分析No.109-001160 分析No.113-000239 ,113-000239,潤滑油の劣化はなく、汚染度は良好な範囲にあることから、継続使用可能と判断します。減速機減速機は継続使用可能な状態にあると判断します。は、フェログラフィーおよびSOAP-Tのデータから総合的に解析した結果、正常な状態にあると考えられます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗程度を定量化するために用います。今回のIs値はの乗と、低い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から観察された全ての粒子量は少でした。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、ニッケル、亜鉛・ギヤ、軸受等リン・添加剤カルシウム、アルミニウム、ケイ素、ナトリウム、モリブデン・外部混入異物尚、新油に含まれていないモリブデンが検出されました。管理のために添加剤として投与された可能性があります。計数汚染度は当社推奨の管理限界値以下にあり、良好でした。．潤滑油の劣化状態粘度、水分、酸価、IRの各データは良好でした。
報告No.109-09136 報告No.114-00050 ,分析No.109-001160 分析No.114-000141 ,114-000141,スパイラルベベルピニオンギヤが損傷した。目的ギヤ損傷後の潤滑油を分析し、損傷時の状態を確認すると共に、損傷原因を探る。ギヤ折損の原因の考察ギヤが欠損するなど、歯面が損傷する原因として考えられるのは、一般に使用している潤滑油の性能低下により摩耗が進展する場合と、材料内部の異物などに応力が集中し、結果として材料力学的な疲労剥離により摩耗が進展したり、あるいは一気に脆性破壊する場合などがあり、時には両者が同時進行することもあります。今回の分析では、使用油を分析し、その結果からギヤ損傷につながる原因を調査します。からのアプローチギヤ折損時に使用していた潤滑油を分析した結果、油自体には劣化は確認されず、歯面に噛み込んで摩耗を促進させる要因となる油中の汚染物も少なく、汚染度は良好な範囲にあります。これらに加え、油膜形成が不良になり、歯面同士が金属接触して発生する凝着摩耗も見られていません。以上により、今回のギヤの損傷は、潤滑油の劣化や性能低下に因るものではないことが分かります。材料力学的アプローチ摩耗粒子の形態を観察した結果、疲労摩耗の特徴的な形態であるでμm以下の疲労摩耗粒子が比較的多く観察されています。このことから、ギヤ歯面の表面では疲労による摩耗が発生していたことが確認できます。しかし、ギヤの一部が大きく破壊損傷に至る過程で発生する数十μmを超える大型の疲労摩耗粒子は観察されておらず、ギヤ構成成分である鉄濃度も低いことから、今回の損傷は、疲労剥離が起点となったとは考えにくいと思われます。つまり、今回、御提供いただいた写真aのような損傷は、スポーリングの一種であるケースクラッシングによる損傷の可能性が高いと推定されます。ケースクラッシングは、ギヤ歯面に高い荷重が加わり、母材と表面の硬化層の間に入った亀裂が進展し、歯面の硬化層が一様の深さで広範囲に剥離することにより起こります。ケースクラッシングの発生は、一般に歯面の硬化層の深さが不足している場合に発生し易いことがわかっており、今回のケースではこのことが要因となった可能性が考えられます。写真損傷箇所分析結果減速機の摩耗状態異常摩耗の早期発見のパラメータであるIs値は、レベルと低い値です。フェログラフィーで観察された代表的な粒子は、以下の通りです。正常な摩耗粒子・潤滑状態が正常なマイルド摩耗により発生。疲労摩耗粒子・繰返し応力による金属疲労で発生。大型化するとフレーキングおよびスポーリングの発生が懸念されます。観察された粒子を電子顕微鏡・X線マイクロアナリシスで詳細に分析した結果、粒子には鉄、クロム、マンガン、モリブデンが比較的多く含まれており、成分割合から粒子はギヤ歯面から発生していると推定されます。計数汚染度はNAS級と良好です。粘度、水分、酸価、IRの各データは良好です。
報告No.109-09136 報告No.112-00589 ,分析No.109-001160 分析No.112-002459 ,112-002459_date130403,分析の結果、潤滑油の劣化はなく、汚染度は良好な範囲にあることから、継続使用可能な状態にあると判断します。但し、異種油の混入、または油名が違う可能性がありますので、以下の対策を推奨します。減速機分析の結果、減速機は継続使用可能な状態にあると判断します。但し、凝着摩耗や疲労摩耗が発生しており、今後も摩耗の進行を傾向監視するため、以下の対策を推奨します。定期的な分析定期的に分析を実施することにより、データの変化から異常の兆候を早期に発見することが可能となります。また、今回は対象設備の初回分析であるため、あと最低でも回分析を実施し、分析データの変化から今後の分析周期を検討することを推奨します。今後、凝着摩耗や疲労摩耗の進行が懸念されるため、出来るだけ早めに回目の分析を実施することを推奨します。油名の再確認分析データから新油と一致しないデータが確認されたことから、油名が違っている可能性があります。油は設備の条件にあった適正な性能のものを使用することが重要であるため、油名を再確認することを推奨します。粘度は当社推奨の管理限界値を超えていました。粘度粘度は、.mm/sと新油値mm/sに比較して、粘度変化率は+％で、当社推奨の管理限界値である±％を超えていました。IRチャートの結果、新油と使用油のスペクトルパターンはほぼ一致していることから、粘度グレードが違う可能性が考えられます。水分は、ppmと当社推奨の管理限界値の以下であり、良好と判断します。酸価は、.mgKOH/gと新油値.mgKOH/g以上であるものの、IRの結果で油劣化の兆候を示すカルボン酸の吸収が確認されていないことから、良好と判断します。IRIRチャートの結果、新油と使用油のスペクトルパターンはほぼ一致し、また、油劣化の兆候を示すカルボン酸の吸収が確認されていないことから、良好と判断します。は良好と判断します。計数汚染度計数汚染度は、NAS級と当社推奨の管理限界値NAS級以下であり、良好と判断します。重量汚染度は、.mg/mlでした。光学顕微鏡写真重量汚染度で濾過したフィルタ表面上の夾雑物を光学顕微鏡で観察した結果、金属片、鉄錆、砂等が観察されました。はフェログラフィーおよびSOAP-Tの結果から総合的に判断した結果、継続使用は可能ですが、機器の機能を保持するためにも傾向管理が有用と考えます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。今回のIs値はの乗と低い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】観察された代表的な摩耗粒子は、以下の通りでした。シビア粒子・潤滑状態がやや厳しい凝着摩耗により発生。金属潤滑部が局部的に油膜切れを起していると考えられます。疲労摩耗粒子・繰返し応力を受けて発生。観察された摩耗粒子の中でもシビア粒子は、注意が必要です。シビア粒子は、凝着摩耗に分類されます。これらの摩耗粒子は、軌道面で凝着、破断を繰り返し、この過程で生じる移着粒子が成長して摩耗粒子となります。そのため、軌道面では局部的に油膜切れが発生していることを示しています。この状態が継続した場合、摩耗粒子のサイズは徐々に大型化していき、軸受の損傷に至る場合がありますので、傾向監視が必要です。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、ニッケル・ギヤ、軸受等リン、モリブデン・添加剤カルシウム、アルミニウム、ナトリウム・外部混入異物バックラッシご提供いただいた減速機に関する情報からハスバ歯車の組み合わせの段減速機構であり、この歯車の構成から接触点箇所のバックラッシを求めました。尚、油量が不明でしたので、Lと仮定しました。ギヤのバックラッシの増加量を求めた結果、接触点箇所でバックラッシの増加量は、約.μmと推定されます。バックラッシ増加分の上限値は、メーカにより差異はあるものの、当社の推奨するバックラッシは、一般に推奨されるμmを管理目安にしています。この値に比較して十分に小さい値です。
報告No.5317 ,分析No.98-02391 分析No.  ,9802391,SOAPの結果、グリースの添加剤成分と思われるモリブデンがppm、ケイ素が、アルミニウムがppm、マグネシウムがppm検出されました。さらに、摩耗により発生した鉄がppm、ニッケルがppm、鉛がppm検出されました。D－SOAPの結果、摩耗により発生した鉄が、錫がppm検出され、油の添加剤成分が析出して発生しているモリブデンが検出された。さらに、外部から混入した夾雑物と思われるナトリウムが.ppm、カルシウムが.ppm検出されました。フェログラフィーの結果、～μmサイズの鉄系粒子が支配的でした。また、これらの粒子形状は、三日月状、ブロック状であり、この特徴的な形状から、ウォームギヤ部で油膜が切れて、局部的に厳しい接触が発生していることが推定されました。ウォームギヤ等の材質と検出された金属元素との比較により摩耗の発生箇所が推定できますので、ご連絡下さい。尚、油膜切れが発生していることが推定されますので、ウォームギヤ部を洗浄し、新しいグリースを塗布されることを推奨します。
,,113-001491,主ポンプC側軸受は使用可能な状態であり、分解点検で軸受部品を交換する必要はないと判断します。定期的なトライボ診断実施今後の適切な分解点検時期を見出すためにも、定期的な分析による傾向監視により、軸受の潤滑と摩耗の進行状態を確認するよう推奨します。はフェログラフィーおよびSOAP-Tの結果から総合的に判断した結果、継続使用は可能ですが、今後の摩耗進行を確認するためにも傾向管理が有用と考えます。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】観察された代表的な摩耗粒子は、以下の通りでした。シビア粒子・潤滑状態がやや厳しい凝着摩耗により発生。金属潤滑部が局部的に油膜切れを起していると考えられます。黒錆・潤滑状態がやや厳しい凝着摩耗により発生。局部的に金属接触が厳しく、且つ、高い摩擦熱が発生していると考えられます。シビア粒子は凝着摩耗に分類されます。この摩耗粒子は、軸受軌道面で凝着、破断を繰り返し、この過程で生じる移着粒子が成長して摩耗粒子となります。そのため、軸受軌道面では局部的に油膜切れが発生していることを示しています。この状態が継続した場合、摩耗粒子のサイズは徐々に大型化していき、設備の損傷に至る場合がありますので、傾向監視が必要です。黒錆は、凝着摩耗に分類されます。この摩耗粒子は、油膜切れによる軸受軌道面での金属同士の接触時に起こる高い摩擦熱によって鉄が酸化され発生します。この状態が継続した場合、軸受軌道面で焼付が発生し、設備の損傷に至る場合があります。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、銅、クロム、アンチモン、錫・軸受等リン、亜鉛、カルシウム、バリウム、アルミニウム、ケイ素、ナトリウム、マグネシウム、モリブデン・添加剤、増ちょう剤、外部混入異物銅が比較的高い値であり、銅を使用した箇所の摩耗が懸念されます。転がり軸受の場合、保持器で銅を使用していることがあり、本軸受の保持器が銅である場合、今後、摩耗が進行することで転動体とのギャップが大きくなると共に振動が増大し、摩耗の進行につながることが懸念されます。
報告No.109-09136 報告No.113-00756 ,分析No.109-001160 分析No.113-001507 ,113-001507,分析の結果、前回に比較して鉄濃度は減少し、Is値は低下していることから摩耗状態は安定しており、現時点では減速機の状態は健全であると判断します。尚、現時点では良好な状態にあると判断できますが、分解点検の必要性を検討するために、後回分析を行い、本分析結果を含めた合計回のデータが健全な範囲にあるかを確認することが重要です。定期的な分析定期的な分析を実施することにより、データの変化から異常の兆候を早期に発見することが可能となります。将来的な摩耗の進行を監視するため、定期的に分析を実施することを推奨します。は、フェログラフィーおよびSOAP/D-SOAPSOAP-Tの結果から総合的に判断した結果、正常な状態にあると考えられます。フェログラフィー【異常摩耗指数：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。前回に比較してIs値はの乗からマイナス乗に桁低下しており、摩耗状態は安定していると考えられます。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から観察された全ての粒子量は少でした。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、銅、錫、亜鉛・ギヤ、軸受等リン、モリブデン・添加剤カルシウム、アルミニウム、ナトリウム・外部混入異物
,,112-002387,フェログラフィーおよびSOAP-Tの結果から総合的に判断した結果、傾向管理が必要な状態にあると考えられます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。今回のIs値はの乗と低い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から比較的多く観察された粒子は、以下の通りでした。正常な摩耗粒子・潤滑状態が正常なマイルド摩耗により発生。切削粒子・異物や金属表面の微小突起による切削摩耗により発生。シビア粒子・潤滑状態がやや厳しい凝着摩耗により発生。疲労摩耗粒子・繰返し応力を受けて発生。フリクションポリマ・局部的に高圧・高温となる場合に発生。観察された摩耗粒子の中でも切削粒子、フリクションポリマは、注意が必要です。減速機で切削摩耗が発生した場合、減速機内部で使用されている転がり軸受が切削摩耗により生じた軌道面の損傷が起点となって、寿命が分の程度に低下することがあることから、切削摩耗には十分注意する必要があります。切削摩耗の発生原因となる混入異物が残留している場合、この異物により切削摩耗が継続して発生する可能性があります。フリクションポリマは、潤滑油がギヤ歯面および軌道面に押し込められ高圧状態になると同時に、圧縮熱により高温状態になった結果、基油自身が重合反応を起こし生成することが知られています。そのため、高圧高温状態の解消がなされなければ、潤滑油の劣化が進行し、粘度上昇に因る潤滑異常に進展する場合があります。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、銅、アンチモン、錫、亜鉛・ギヤ、軸受等リン、モリブデン・添加剤カルシウム、アルミニウム、ナトリウム・外部混入異物バックラッシご提供いただいた減速機に関する情報から、スパイラルベベルギヤであり、この部分のバックラッシを求めました。モジュールが不明でしたのでと仮定しました。その結果、減速機のギヤ歯面に摩耗が集中していたと仮定した場合、バックラッシの増加量は約μmと推定されました。バックラッシ増加分の上限値は、メーカにより差異はあるものの、当社の推奨するバックラッシは、一般に推奨されるμmを管理目安にしています。この値に比較して十分に小さい値です。．粘度、水分、酸価の各データは良好でした。
報告No.109-09136 報告No.111-00666 ,分析No.109-001160 分析No.111-003356 ,111-003356_date120321,トライボロジーを活用した設備診断法による結果、潤滑油および減速機は継続使用可能な状態にあると判断します。今後も定期的なトライボロジーを活用した設備診断法によるCBMの実施を推奨します。定期的な分析摩耗の進行を監視するため、定期的に分析を実施し、摩耗の進行状況を確認することを推奨します。バックラッシによる評価トライボロジーを活用した設備診断法では、バックラッシの増加量を分析結果から計算できますので、構造が確認できる図面、ギヤの形式、歯形、モジュール、歯数、歯幅、油入替後の稼働時間ならびに分解点検後の稼働時間をお知らせ下さい。計算結果をご報告いたします。フェログラフィー異常摩耗の早期発見パラメータとして摩耗粒子を定量化して評価するフェログラフィーのIs値は、潤滑状態が正常なの乗でした。摩耗粒子の形態で比較的多く観察された粒子は、潤滑状態が正常な場合に発生する摩耗粒子外部から混入したと思われる樹脂等でした。これらの摩耗粒子が観察された場合、潤滑部で発生している摩耗形態は、正常なマイルド摩耗であることが分かります。Iカップリング発光分光分析供試の潤滑油を分析した結果、検出された金属元素は、SOAP-Tの結果表に示すように、鉄、リン、亜鉛、カルシウム、アルミニウム、ナトリウム、ホウ素、モリブデンでした。検出されたこれらの金属元素から発生箇所を推定すると鉄、亜鉛・ギヤ・軸受等リン、モリブデン・オイル添加剤カルシウム、アルミニウム、ナトリウム、ホウ素・外部混入異物であると思われます。このうち、機械部品が摩耗したと思われる元素はのグループです。計数汚染度はNAS級で、当社推奨の管理限界値に到達していませんでした。フィルタ表面の異物観察で表面が茶褐色で金属片、鉄錆、砂等が観察されたことから、汚染度の要因は、摩耗とスラッジ、そして外部混入異物の影響と思われます。潤滑油は、今後の運転時間や運転状況が特に変化のない運転であれば、少なくても年間は継続使用可能な状態にあると判断します。今後、汚染度の進行状況を確認するために定期的な分析を実施することを推奨します。潤滑は、H.～Hの間、.時間使用されましたが、粘度、水分、酸価、IRの各項目のデータは総合的に判断して良好でした。潤滑油は、今後の運転時間や運転状況が特に変化のない運転であれば、少なくても年間は継続使用可能な状態にあると判断します。粘度は良好と判断します。粘度は、当社推奨の管理限界値内にあり、潤滑状態も正常な範囲にあることからも良好な状態であると判断します。水分は良好と判断します。水分は、当社推奨の管理限界値の以下にあり良好と判断します。酸価は良好と判断します。酸価は、新油値.mgKOH/g以内にあり良好と判断します。IRは良好と判断します。IRの結果、IRチャートに示すように新油に比較して変化がなく、油劣化兆候を示すカルボン酸の吸収も確認されていなかったことから良好と判断します。
報告No.109-09136 報告No.113-00158 ,分析No.109-001160 分析No.113-000574 ,113-000574,グリース中の摩耗粒子を観察した結果、摩耗粒子の形態観察で転がり軸受表面に高い荷重が繰り返し加わり表面剥離したμm前後の疲労摩耗粒子、銅合金が観察され、SOAP-Tの鉄および銅が高濃度でした。これらの粒子が観察された場合、転がり軸受の表面では、マイクロフレーキングと呼ばれる、マイクロピットが発生していると推定されます。観察された摩耗粒子は、流動性の悪いグリース中に含まれているものであるため、今回の結果が転がり軸受の平均的な摩耗であるとは判断しにくいものの、少なくてもマイクロピットが発生していることと、保持器の摩耗が確認されたことから、以下の対策を推奨します。転がり軸受の点検継続使用した場合、摩耗の進行により、振動が増大し、フレーキングに進展することが懸念されるため、念のため、転がり軸受の点検を推奨します。はフェログラフィーおよびSOAP-Tの結果から総合的に判断した結果、点検を前提に傾向監視を実施する必要があると考えます。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】観察された代表的な摩耗粒子は、以下の通りでした。疲労摩耗粒子・繰返し応力を受けて発生。銅系粒子・保持器の摩耗により発生。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、銅、クロム、アンチモン、ニッケル、錫・軸受等リン、亜鉛、カルシウム、バリウム、アルミニウム、ナトリウム、マグネシウム、モリブデン・添加剤、増ちょう剤、外部混入異物銅が比較的高い値でした。転がり軸受の型番から保持器の摩耗であると推定されます。保持器が摩耗した場合、転動体とのギャップが大きくなると共に振動が増大し、摩耗の進行に繋がることが懸念されます。
