報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
111000820,1,20,ある, , , , ,試料油, , ,分析結果の全ての分析項目の値 値 ある,5943
111000820,1,20,ある, , , , ,値, , ,全ての分析項目の値 満たす,5943
111000820,2,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,5944
111000820,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,5944
111000820,4,4,異なる, , ,初期値, , , , ,初期値 異なる,5945
111000820,4,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,5945
111000820,4,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,5945
111000820,5,11,現れる, , , , ,劣化の兆候, , ,劣化の兆候 現れる,5946
111000820,9,1,係る, , , , ,汚染, , ,摩耗 係る,5947
111000820,14,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,5948
111000820,14,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑箇所の潤滑状態 良好,5948
111000820,15,5,混入する, ,外部, , , , , ,外部 潤滑箇所の潤滑状態 混入する,5948
111000820,16,5,混入する, ,外部, , , , , ,外部 潤滑箇所の潤滑状態 混入する,5948
111000820,16,8,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,5948
111000927,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,6321
111000927,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,6321
111000927,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,6321
111000927,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,6321
111000927,2,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,6322
111000927,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,6322
111000927,4,4,異なる, , ,初期値, , , , ,初期値 異なる,6323
111000927,4,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,6323
111000927,4,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,6323
111000927,5,11,現れる, , , , ,劣化の兆候, , ,劣化の兆候 現れる,6324
111000927,9,1,係る, , , , ,汚染, , ,摩耗 係る,6325
111000927,14,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,6326
111000927,14,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑箇所の潤滑状態 良好,6326
111000927,15,5,検出する, , ,金属元素, , , , ,金属元素 検出する,6327
111000927,16,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,6327
111000927,16,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,6327
111000927,16,10,混入する, ,外部,錫, , , , ,外部 鉄 錫 混入する,6327
111000927,16,14,検出する, , ,カルシウム, , , , ,カルシウム 発生する,6327
111000927,16,14,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,6327
111001059,0,12,ある, , , , ,処置領域, , ,処置領域 ある,6412
111001059,1,5,増加する, , , , ,重量汚染度, , ,重量汚染度 なる,6412
111001059,1,7,ある, , , , ,処置領域, , ,処置領域 ある,6412
111001059,2,5,厳しい, , ,潤滑状態, , , , ,潤滑状態 ある,6413
111001059,2,12,発生する,金属潤滑部, , ,摩耗粒子の形態観察, , , ,摩耗粒子の形態観察 発生する,6413
111001059,2,15,混入する, ,外部, , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値, , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値 考える,6413
111001059,2,22,検出する, , ,鉄錆, , , , ,鉄錆 多い,6413
111001059,2,22,検出する, , ,砂, , , , ,砂 検出する,6413
111001059,2,22,検出する, , ,樹脂, , , , ,樹脂 検出する,6413
111001059,3,15,増加する, , ,D-SOAPの鉄, , , , ,D-SOAPの濃度 増加する,6413
111001059,3,15,増加する, , ,鉛, , , , ,D-SOAPの濃度 増加する,6413
111001059,3,15,増加する, , ,銅, , , , ,D-SOAPの濃度 増加する,6413
111001059,3,15,増加する, , ,クロム, , , , ,D-SOAPの濃度 増加する,6413
111001059,3,15,増加する, , ,アンチモン, , , , ,アンチモン 検出する,6413
111001059,3,15,増加する, , ,錫, , , , ,クロム 検出する,6413
111001059,3,15,増加する, , ,亜鉛, , , , ,クロム 検出する,6413
111001059,3,15,増加する, , ,カルシウム, , , , ,クロム カルシウム 含む,6413
111001059,3,15,増加する, , ,バリウム, , , , ,バリウム 検出する,6413
111001059,3,15,増加する, , ,アルミニウム, , , , ,アルミニウム 検出する,6413
111001059,3,15,増加する, , ,ナトリウム, , , , ,クロム 検出する,6413
111001059,3,15,増加する, , ,マグネシウム, , , , ,マグネシウム 検出する,6413
111001059,4,6,検出する,鉄錆等, , , , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,6413
111001059,4,11,増加する, , ,D-SOAPの濃度, , , , ,D-SOAPの濃度 増加する,6413
111001059,4,17,混入する,増加した要因,外部, , , , ,粒子の増加,増加した要因 外部 鉄錆 粒子の発生 混入する,6413
111001059,5,4,噛む,これらの異物等, , , , , ,軸受摺動面,軸受摺動面 噛む,6413
111001059,5,6,進行する, , ,摩耗, , , , ,マグネシウム 検出する,6413
111001059,6,1,発生する, , , , , ,シビア粒子潤滑部, ,シビア粒子潤滑部 発生する,6413
111001059,6,5,厳しい, , ,潤滑状態, , , , ,マグネシウム 検出する,6413
111001059,7,2,接触する,軸受摺動部, , , , , , ,軸受摺動部 接触する,6413
111001059,7,2,接触する,鉄系材料同士, , , , , , ,鉄系材料同士 接触する,6413
111001059,7,12,発生する, , ,厳しい金属接触,ラビリンス, , , ,ラビリンス 発生する,6413
111001059,7,12,発生する, , ,厳しい金属接触,軸受支持部, , , ,軸受支持部 発生する,6413
111001059,7,12,発生する, , ,厳しい金属接触,油用ポンプ内部, , , ,厳しい金属接触 油用ポンプ内部 発生する,6413
111001059,8,3,進行する, , ,摩耗, , , , ,金属接触 砂 厳しい,6413
111001059,9,9,進行する, , ,軸受メタルの摩耗, , , , ,金属接触 厳しい,6413
111001059,10,3,進行する, , ,摩耗, , , , ,金属接触 砂 厳しい,6413
111001059,12,4,進行する, , ,軸受メタルの摩耗, , , , ,軸受メタル 摩耗する,6413
111001171,0,9,発生する, , , ,摩耗粒子の形態観察, ,フレッティング, ,フレッティング 発生する,6505
111001171,0,14,検出する, , ,発生したμm未満の赤錆, , , , ,発生した赤錆 検出する,6505
111001171,1,8,増加する, , ,鉄, , , , ,発生したμm未満の赤錆 検出する,6505
111001171,1,8,増加する, , ,メタルの主成分である錫, , , , ,メタルの主成分である錫 発生したμm未満の赤錆 増加する,6505
111001171,2,5,接合する,スラストランナー固定部, ,スラストメタル台金部の鉄系材料, , , , ,スラストランナー固定部 スラストメタル台金部の鉄系材料 発生したμm以下の赤錆 接合する,6505
111001171,3,3,発生する, , ,赤錆, , , , ,赤錆 検出する,6506
111001171,3,11,噛む, , ,発生した赤錆, , , ,軸受摺動面,発生した赤錆 検出する,6506
111001171,3,13,進行する, , ,摩耗, , , , ,赤錆 発生する,6506
111001171,4,3,噛む, , ,赤錆, , , ,軸受摺動面,赤錆 発生する,6506
111001443,2,1,上昇する, , ,RBOT, , , , ,RBOT 出来る,6580
111001443,2,9,混合する, , , ,実施した仮設タンク, , ,他の軸受油,実施した仮設タンク 他の軸受油 混合する,6580
111001443,2,15,残留する, , ,濾過機配管内, , , , ,濾過機配管内 残留する,6580
111001443,2,15,残留する, , ,仮設タンク, , , , ,仮設タンク 残留する,6580
111001443,2,15,残留する, , ,油, , , , ,油 残留する,6580
111001443,2,18,考える,上昇した理由, , , , , , ,増加した理由 考える,6580
111001443,2,18,考える,残留し, , , , , , ,油 残留する,6580
111001443,2,18,考える,いた以上のこと, , , , , , ,いないこと 考える,6580
111001443,4,16,ある, , , , ,試料油, , ,試料油 ある,6581
111001443,4,16,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,6581
111001461,0,6,ある, , , , ,良好の範囲, , ,良好な範囲 ある,6639
111001461,1,8,発生する, , , , , ,油膜切れ, ,油膜切れ 起こす,6640
111001461,1,10,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,6640
111001461,2,15,ある, , , , ,採油箇所, , ,採油箇所 ある,6641
111001461,2,15,ある, , , , ,方法, , ,方法 ある,6641
111001461,2,18,影響する, , ,これ, , , , ,方法 ある,6641
111001461,3,8,採取する, , ,差込み, ,油槽底部,真空採油機のチューブ, ,差込み 油槽底部 真空採油機のチューブ 採取する,6642
111001461,3,8,採取する, , ,油槽底部の汚染物, ,油槽底部,真空採油機のチューブ, ,差込み 油槽底部 真空採油機のチューブ 採取する,6642
111001461,5,4,進行する, , ,軸受メタルの摩耗, , , , ,軸受メタル 摩耗する,6643
111001461,6,8,ある, , , ,管理限界値内, , , ,軸受メタル 摩耗する,6643
111001646,1,6,増加する, , ,濃度, , , , ,濃度 なる,6715
111001646,4,4,引く, ,濃度,初期値のppm, , , , ,濃度 初期値のppm 引く,6715
111001646,4,8,考える, , , , , , ,初期値からの増加量,増加量 ある,6715
111001646,6,2,粗い, , , , , , ,メタルの初期,メタル 粗い,6716
111001646,6,9,なる, , , , , , ,軸受表面,軸受表面 なる,6716
111001646,6,9,なる, , , , , , ,鏡面状態,鏡面状態 なる,6716
111001646,6,14,発生する,当該軸受, ,支障,運転, , , ,当該軸受 支障 運転 発生する,6716
111001646,6,23,形成する, , ,油膜, , , , ,油膜 形成する,6716
111001646,6,25,発生する, , ,摩耗, , ,形成しにくい状況, ,摩耗 形成しにくい状況 発生する,6716
111001646,7,9,発生する, , ,軸受損傷, , , , ,軸受損傷 至る,6717
111001646,7,12,なる, , , , , , ,危険な状況,状況 発生する,6717
111001646,8,3,発生する, , ,軸受損傷, , , , ,軸受損傷 至る,6717
111001646,8,6,なる, , , , , , ,軸受,軸受 なる,6717
111001646,8,6,なる, , , , , , ,危険な状態,損傷 危険,6717
111001646,9,4,低下する, , , , ,濃度,今回の濾過, ,今回のIs値 低下する,6718
111001646,9,8,取り除く, , ,摩耗の原因, , , , ,摩耗の原因 今回の濾過 取り除く,6718
111001646,9,10,出来る, , ,濾過, , , , ,濾過 高い,6718
111001968,0,9,厳しい, , ,金属接触, , , , ,金属接触 なる,7068
111001968,0,15,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,7068
111001968,2,6,増加する, , ,鉄, , , , ,鉄 汚染する,7069
111001968,4,7,接触する,軸受摺動部, , , , , , ,軸受摺動部 接触する,7070
111001968,4,7,接触する,鉄系材料同士, , , , , , ,鉄系材料同士 接触する,7070
111001968,4,12,発生する, , , ,ラビリンス, , , ,ラビリンス 発生する,7070
111001968,4,12,発生する, , , ,軸受支持部, , , ,軸受支持部 発生する,7070
111001968,4,14,考える, ,鉄系材料であること, ,観察された摩耗粒子, , , ,鉄系材料であること 観察された摩耗粒子 考える,7070
111001968,5,6,検出する,鉄錆等, , , , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,7071
111001968,5,11,増加する, , ,D-SOAPの濃度, , , , ,D-SOAPの錫 増加する,7071
111001968,5,16,考える,増加した要因, , , , , ,摩耗,汚染の要因 考える,7071
111001968,5,16,考える,増加した要因, , , , , ,外部混入異物の影響,外部混入異物の影響 考える,7071
111001968,6,7,滞留する, , , , ,配管内部, , ,フィルタ表面の異物観察 配管内部 滞留する,7071
111002043,2,1,上昇する, , ,RBOT, , , , ,RBOT 出来る,7123
111002043,2,9,混合する, , , ,実施した仮設タンク, , ,他の軸受油,実施した仮設タンク 他の軸受油 混合する,7123
111002043,2,15,残留する, , ,濾過機配管内, , , , ,濾過機配管内 残留する,7123
111002043,2,15,残留する, , ,仮設タンク, , , , ,仮設タンク 残留する,7123
111002043,2,15,残留する, , ,油, , , , ,油 残留する,7123
111002043,2,18,考える,上昇した理由, , , , , , ,増加した理由 考える,7123
111002043,2,18,考える,残留し, , , , , , ,油 残留する,7123
111002043,2,18,考える,いた以上のこと, , , , , , ,いないこと 考える,7123
111002043,3,3,該当する, , , , , , ,いずれ,上昇した理由 考える,7123
111002043,4,16,ある, , , , ,試料油, , ,試料油 ある,7124
111002043,4,16,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,7124
111002190,0,9,噛む, , ,異物, , , , ,異物 なる,7193
111002190,0,10,発生する, , , , , ,異物の込み, ,異物の込み 発生する,7193
111002190,0,13,厳しい, , ,金属接触, , , , ,金属接触 なる,7193
111002190,0,19,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,7193
111002190,1,6,増加する, , ,鉄, , , , ,鉄 汚染する,7194
111002190,2,12,考える,切削粒子切削摩耗, , , , , , ,切削粒子切削摩耗 考える,7195
111002190,3,2,なる, , , , , , ,切削摩耗の原因,切削摩耗 発生する,7196
111002190,3,4,残留する, , ,混入異物, , , , ,混入異物 厳しい,7196
111002190,5,7,接触する,軸受摺動部, , , , , , ,軸受摺動部 接触する,7197
111002190,5,7,接触する,鉄系材料同士, , , , , , ,鉄系材料同士 接触する,7197
111002190,5,11,発生する, , , ,軸受支持部, , , ,軸受支持部 発生する,7197
111002190,5,13,考える, ,鉄系材料であること, ,観察された摩耗粒子, , , ,鉄系材料であること 観察された摩耗粒子 考える,7197
111002190,8,1,上昇する, , ,RBOT, , , , ,RBOT 出来る,7198
111002190,8,9,混合する, , , ,実施した仮設タンク, , ,他の軸受油,実施した仮設タンク 他の軸受油 混合する,7198
111002190,8,15,残留する, , ,濾過機配管内, , , , ,濾過機配管内 残留する,7198
111002190,8,15,残留する, , ,仮設タンク, , , , ,仮設タンク 残留する,7198
111002190,8,15,残留する, , ,油, , , , ,油 残留する,7198
111002190,8,18,考える,上昇した理由, , , , , , ,増加した理由 考える,7198
111002190,8,18,考える,残留し, , , , , , ,油 残留する,7198
111002190,8,18,考える,いた以上のこと, , , , , , ,いないこと 考える,7198
111002190,9,3,該当する, , , , , , ,いずれ,上昇した理由 考える,7198
111002190,10,16,ある, , , , ,試料油, , ,試料油 ある,7199
111002190,10,16,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,7199
111002308,1,5,検出する,鉄錆等, , , , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,7330
111002308,1,10,増加する, , ,D-SOAPの濃度, , , , ,D-SOAPの錫 増加する,7330
111002308,1,16,混入する,増加した要因,外部, , , ,粒子の増加, ,上昇した要因 外部 粒子の増加 混入する,7330
111002308,2,3,ある, , , , ,異物の混入, , ,フィルタ表面の異物観察 潤滑状態 ある,7330
111002308,2,13,ある, , , , ,良好の範囲, ,Is値がのマイナス乗,フィルタ表面の異物観察 良好の範囲 Is値がの乗 ある,7330
111002308,2,18,ある, , , , ,潤滑状態, , ,フィルタ表面の異物観察 検出する,7330
111002308,2,18,ある, , , , ,正常な状態, , ,フィルタ表面の異物観察 正常な状態 ある,7330
111002322,1,3,検出する,鉄錆等, , , , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,7331
111002322,1,8,増加する, , ,D-SOAPの濃度, , , , ,D-SOAPの錫 増加する,7331
111002322,1,14,混入する,増加した要因,外部, , , ,粒子の増加, ,上昇した要因 外部 粒子の増加 混入する,7331
111002322,2,3,ある, , , , ,異物の混入, , ,フィルタ表面の異物観察 潤滑状態 ある,7331
111002322,2,13,ある, , , , ,良好の範囲, ,Is値がのマイナス乗,フィルタ表面の異物観察 良好の範囲 Is値がの乗 ある,7331
111002322,2,18,ある, , , , ,潤滑状態, , ,フィルタ表面の異物観察 検出する,7331
111002322,2,18,ある, , , , ,正常な状態, , ,フィルタ表面の異物観察 正常な状態 ある,7331
111002341,0,9,増加する, , ,錫, , , , ,錫 考える,7337
111002341,2,7,増加する, , ,ホワイトメタルの主成分である錫, , , , ,メタルの主成分である錫 鉄 増加する,7338
111002341,3,9,増加する, , ,濃度, , , , ,メタルの主成分である錫 増加する,7338
111002341,3,12,発生する, , , ,樹脂軸受交換前, , , ,樹脂軸受交換前 発生する,7338
111002341,3,15,残留する,発生し, ,いた摩耗粒子,採油バルブ配管内, , , ,発生し いた摩耗粒子 採油バルブ配管内 残留する,7338
111002341,3,20,ある,増加した要因, , , , , , ,錫 ホワイトメタル 増加する,7338
111002341,4,10,ある, , , , ,良好の範囲, ,Is値がの乗,良好の範囲 ある,7339
111002341,4,15,ある, , , , ,潤滑状態, , ,潤滑状態 なる,7339
111002341,4,15,ある, , , , ,正常な状態, , ,正常な範囲 ある,7339
111002426,0,10,検出する, , ,メタルの主成分である錫, , , , ,メタルの主成分である錫 増加する,7407
111002426,3,2,粗い, , , , , , ,メタルの初期,メタル 粗い,7408
111002532,3,9,厳しい, , ,フェログラフィーのIs値, , , , ,フェログラフィーのIs値 なる,7620
111002532,3,9,厳しい, , ,潤滑状態, , , , ,潤滑状態 ある,7620
111002532,4,4,検出する, , , , , ,摩耗粒子の形態, ,形態の摩耗粒子 検出する,7620
111002532,4,7,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7620
111002532,4,14,発生する,摩耗粒子金属潤滑部, , , , , , ,摩耗粒子金属潤滑部 発生する,7620
111002532,4,16,混入する, ,シビア粒子外部, , ,多く観察された粒子, , ,シビア粒子外部 多く観察された粒子 混入する,7620
111002532,5,2,検出する, , ,これらの摩耗粒子, , , , ,多く観察された粒子 厳しい,7620
111002532,5,5,発生する, , , , , ,潤滑部, ,潤滑部 発生する,7620
111002532,5,10,厳しい, , ,正常なマイルド摩耗潤滑状態, , , , ,正常なマイルド摩耗潤滑状態 厳しい,7620
111002532,8,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,7621
111002532,9,4,良好, , ,汚染粒子数, ,水分, , ,汚染粒子数 鉄 良好,7622
111002532,9,4,良好, , ,汚染度物重量のデータ, ,水分, , ,汚染 汚染度物重量 良好,7622
111002532,10,5,良好, , ,全酸価, ,粘度, , ,全酸価 水分 良好,7623
111002532,10,5,良好, , ,全酸価, ,酸化安定度, , ,酸化安定度 良好,7623
111002532,10,5,良好, , ,有機物・有機化合物のデータ, ,粘度, , ,有機物・有機化合物 ．粘度 良好,7623
111002532,10,5,良好, , ,有機物・有機化合物のデータ, ,酸化安定度, , ,有機物・有機化合物のデータ ・粘度 良好,7623
111002532,11,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7624
111002532,12,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7624
111002532,13,4,異なる, , ,初期値, , , , ,初期値 異なる,7625
111002532,13,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,7625
111002532,13,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7625
111002532,14,12,現れる, , , , ,劣化の兆候, , ,劣化の兆候 現れる,7626
111002532,18,1,係る, , , , ,汚染, , ,摩耗 係る,7627
111002532,22,5,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7628
111002532,22,13,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,7628
111002532,22,16,混入する, ,外部, , , , , ,外部 混入する,7628
111002532,22,21,検出する,樹脂等, , , , , , ,樹脂等 検出する,7628
111002532,23,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,7628
111002532,23,11,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7628
111002532,23,19,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,7628
111002532,23,22,混入する, ,外部, , , , , ,外部 混入する,7628
111002532,23,27,検出する,樹脂等, , , , , , ,樹脂等 検出する,7628
111002532,24,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7628
111002532,24,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7628
111002532,24,14,混入する, ,ppm,鉛, , , , ,ppm ppm 鉛 混入する,7628
111002532,24,14,混入する, ,ppm,銅, , , , ,銅 鉛 混入する,7628
111002532,24,14,混入する, ,ppm,亜鉛, , , , ,亜鉛 鉛 混入する,7628
111002532,24,14,混入する, ,外部,鉛, , , , ,銅 鉛 混入する,7628
111002532,24,14,混入する, ,外部,銅, , , , ,銅 鉛 混入する,7628
111002532,24,14,混入する, ,外部,亜鉛, , , , ,外部 亜鉛 混入する,7628
111002532,24,19,検出する, , ,ケイ素, , , , ,ケイ素 増加する,7628
111002532,25,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7628
111002532,25,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7628
111002532,25,12,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,7628
111002532,25,12,混入する, ,外部,銅, , , , ,外部 鉄 混入する,7628
111002532,25,18,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7628
111002532,25,18,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,7628
111002635,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,7862
111002635,0,4,ある, , , , ,軸受, , ,乗と軸受 ある,7862
111002635,1,2,混入する,種油, , , , , , ,種油 亜鉛 混入する,7862
111002635,2,6,異なる, , ,異種油等の混入, , , ,油,異種油等の混入 油 異なる,7863
111002635,2,6,異なる, , ,油劣化, , , ,油,油劣化 進行する,7863
111002635,3,8,良好, , ,フェログラフィーのIs値, , , , ,フェログラフィーのIs値 良好,7863
111002635,3,8,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7863
111002635,3,8,良好, , ,フェログラフィーのIs値, , , , ,フェログラフィーのIs値 良好,7863
111002635,3,8,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7863
111002635,6,4,良好, , ,汚染粒子数, ,水分, , ,汚染粒子数 鉄 良好,7864
111002635,6,4,良好, , ,汚染粒子数, ,水分, , ,汚染粒子数 鉄 良好,7864
111002635,6,4,良好, , ,汚染度物重量のデータ, ,水分, , ,汚染 汚染度物重量 良好,7864
111002635,6,4,良好, , ,汚染度物重量のデータ, ,水分, , ,汚染 汚染度物重量 良好,7864
111002635,6,4,良好, , ,汚染粒子数, ,水分, , ,汚染粒子数 鉄 良好,7864
111002635,6,4,良好, , ,汚染粒子数, ,水分, , ,汚染粒子数 鉄 良好,7864
111002635,6,4,良好, , ,汚染度物重量のデータ, ,水分, , ,汚染 汚染度物重量 良好,7864
111002635,6,4,良好, , ,汚染度物重量のデータ, ,水分, , ,汚染 汚染度物重量 良好,7864
111002635,7,4,異なる, , , , , , ,cm-付近,cm-付近 異なる,7865
111002635,7,4,異なる, , , , , , ,油,油 異なる,7865
111002635,7,4,異なる, , , , , , ,cm-付近,cm-付近 異なる,7865
111002635,7,4,異なる, , , , , , ,油,油 異なる,7865
111002635,7,9,混入する,種油, , , , , , ,種油 混入する,7865
111002635,7,9,混入する,種油, , , , , , ,種油 混入する,7865
111002635,8,4,出来る, , ,異種油の特定, , , , ,異種油の特定 出来る,7866
111002635,8,4,出来る, , ,異種油の特定, , , , ,異種油の特定 出来る,7866
111002635,8,9,なる, , ,異種油等の混入, , , , ,異種油等の混入 汚染度 なる,7866
111002635,8,9,なる, , ,異種油等の混入, , , , ,異種油等の混入 汚染度 なる,7866
111002635,9,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7867
111002635,9,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7867
111002635,9,12,ある, , ,異種油の混入, , , , ,異種油の混入 考える,7867
111002635,9,12,ある, , ,異種油の混入, , , , ,異種油の混入 考える,7867
111002635,10,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7867
111002635,10,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7867
111002635,11,4,異なる, , ,初期値, , , , ,初期値 異なる,7868
111002635,11,4,異なる, , ,初期値, , , , ,初期値 異なる,7868
111002635,11,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,7868
111002635,11,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,7868
111002635,11,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7868
111002635,11,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7868
111002635,15,5,異なる, , , , , , ,油,油 異なる,7869
111002635,15,5,異なる, , , , , , ,油,油 異なる,7869
111002635,17,1,係る, , , , ,汚染, , ,摩耗 係る,7870
111002635,17,1,係る, , , , ,汚染, , ,摩耗 係る,7870
111002635,22,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,7871
111002635,22,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,7871
111002635,22,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑箇所の潤滑状態 良好,7871
111002635,22,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑箇所の潤滑状態 良好,7871
111002635,23,5,検出する, , ,金属元素, , , , ,金属元素 検出する,7872
111002635,23,5,検出する, , ,金属元素, , , , ,金属元素 検出する,7872
111002635,23,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7872
111002635,23,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7872
111002635,23,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,7872
111002635,23,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,7872
111002635,24,5,混入する, ,外部, , , , , ,金属元素 検出する,7872
111002635,24,5,混入する, ,外部, , , , , ,金属元素 検出する,7872
111002635,24,11,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7872
111002635,24,11,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,7872
111002635,24,11,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7872
111002635,24,11,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,7872
111002640,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,7892
111002640,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,7892
111002640,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,7892
111002640,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,7892
111002640,2,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7893
111002640,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7893
111002640,4,4,異なる, , ,初期値, , , , ,初期値 異なる,7894
111002640,4,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,7894
111002640,4,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7894
111002640,9,1,係る, , , , ,汚染, , ,摩耗 係る,7895
111002640,14,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がのマイナス乗 ある,7896
111002640,14,11,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑箇所の潤滑状態 良好,7896
111002640,15,5,検出する, , ,金属元素, , , , ,金属元素 検出する,7897
111002640,15,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7897
111002640,15,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,7897
111002640,16,5,混入する, ,外部, , , , , ,金属元素 検出する,7897
111002640,16,10,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7897
111002640,16,10,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,7897
111002645,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,7904
111002645,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,7904
111002645,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,7904
111002645,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,7904
